Стол туалетный с зеркалом (стол 773*1534*422 зеркало 1010*1100) 1013625666748;410136112015000174;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612420;149 200,00;Бюджет;147 423,81;1,19;1,19;84
Стол-тумба сервировочный 830х1200х430;410136112015001067;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612273;192 083,08;Бюджет;189 796,38;1,19;1,19;84
Стол-тумба сервировочный 830х1200х430;410136112015001077;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612273;192 083,08;Бюджет;189 796,38;1,19;1,19;84
Стол-тумба сервировочный 830х1200х430;410136112015001073;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612273;192 083,08;Бюджет;189 796,38;1,19;1,19;84
Стол-тумба сервировочный 830х1200х430;410136112015001064;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612273;192 083,08;Бюджет;189 796,38;1,19;1,19;84
Стол-тумба сервировочный 830х1200х430;410136112015001072;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612273;192 083,08;Бюджет;189 796,38;1,19;1,19;84
Стол-тумба сервировочный 830х1200х430;410136112015001071;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612273;192 083,08;Бюджет;189 796,38;1,19;1,19;84
Стол-тумба сервировочный 830х1200х430;410136112015001068;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612273;192 083,08;Бюджет;189 796,38;1,19;1,19;84
Стол-тумба сервировочный 830х1200х430;410136112015001075;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612273;192 083,08;Бюджет;189 796,38;1,19;1,19;84
Стол-тумба сервировочный 830х1200х430;410136112015001063;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612273;192 083,08;Бюджет;189 796,38;1,19;1,19;84
Стол-тумба сервировочный 830х1200х430;410136112015001076;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612273;192 083,08;Бюджет;189 796,38;1,19;1,19;84
Стол-тумба сервировочный 830х1200х430;410136112015001065;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612273;192 083,08;Бюджет;189 796,38;1,19;1,19;84
Стол-тумба сервировочный 830х1200х430;410136112015001080;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612273;192 083,08;Бюджет;189 796,38;1,19;1,19;84
Стол-тумба сервировочный 830х1200х430;410136112015001069;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612273;192 083,08;Бюджет;189 796,38;1,19;1,19;84
Стол-тумба сервировочный 830х1200х430;410136112015001074;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612273;192 083,08;Бюджет;189 796,38;1,19;1,19;84
Стол-тумба сервировочный 830х1200х430;410136112015001070;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612273;192 083,08;Бюджет;189 796,38;1,19;1,19;84
Стол-тумба сервировочный 830х1200х430;410136112015001078;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612273;192 083,08;Бюджет;189 796,38;1,19;1,19;84
Стол-тумба сервировочный 830х1200х430;410136112015001079;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612273;192 083,08;Бюджет;189 796,38;1,19;1,19;84
Стол-тумба сервировочный 830х1200х430;410136112015001066;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612273;192 083,08;Бюджет;189 796,38;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001369;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001360;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001378;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001341;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001380;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001374;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001349;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001340;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001345;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001377;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001342;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001368;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001370;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001361;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001359;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001381;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001357;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001375;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001352;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001346;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001362;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001350;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001338;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001356;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001365;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001355;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001366;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001343;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001348;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001372;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001371;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001358;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001339;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001383;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001353;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001376;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001363;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001367;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001354;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001373;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001347;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001379;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001344;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001351;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001382;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников =780*470*550;410136112015001364;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;61 777,21;Бюджет;61 041,77;1,19;1,19;84
Стул без подлокотников 780*470*550;410136112015001118;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;99 225,00;Бюджет;98 043,75;1,19;1,19;84
Стул без подлокотников 780*470*550;410136112015001122;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;99 225,00;Бюджет;98 043,75;1,19;1,19;84
Стул без подлокотников 780*470*550;410136112015001123;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;99 225,00;Бюджет;98 043,75;1,19;1,19;84
Стул без подлокотников 780*470*550;410136112015001115;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;99 225,00;Бюджет;98 043,75;1,19;1,19;84
Стул без подлокотников 780*470*550;410136112015001111;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;99 225,00;Бюджет;98 043,75;1,19;1,19;84
Стул без подлокотников 780*470*550;410136112015001113;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;99 225,00;Бюджет;98 043,75;1,19;1,19;84
Стул без подлокотников 780*470*550;410136112015001117;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;99 225,00;Бюджет;98 043,75;1,19;1,19;84
Стул без подлокотников 780*470*550;410136112015001121;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;99 225,00;Бюджет;98 043,75;1,19;1,19;84
Стул без подлокотников 780*470*550;410136112015001114;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;99 225,00;Бюджет;98 043,75;1,19;1,19;84
Стул без подлокотников 780*470*550;410136112015001112;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;99 225,00;Бюджет;98 043,75;1,19;1,19;84
Стул без подлокотников 780*470*550;410136112015001124;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;99 225,00;Бюджет;98 043,75;1,19;1,19;84
Стул без подлокотников 780*470*550;410136112015001107;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;99 225,00;Бюджет;98 043,75;1,19;1,19;84
Стул без подлокотников 780*470*550;410136112015001110;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;99 225,00;Бюджет;98 043,75;1,19;1,19;84
Стул без подлокотников 780*470*550;410136112015001120;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;99 225,00;Бюджет;98 043,75;1,19;1,19;84
Стул без подлокотников 780*470*550;410136112015001119;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;99 225,00;Бюджет;98 043,75;1,19;1,19;84
Стул без подлокотников 780*470*550;410136112015001116;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;99 225,00;Бюджет;98 043,75;1,19;1,19;84
Стул без подлокотников 780*470*550;410136112015001109;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;99 225,00;Бюджет;98 043,75;1,19;1,19;84
Стул без подлокотников 780*470*550;410136112015001106;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;99 225,00;Бюджет;98 043,75;1,19;1,19;84
Стул без подлокотников 780*470*550;410136112015001108;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;99 225,00;Бюджет;98 043,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001313;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001097;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;113400;Бюджет;112050;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001105;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;113400;Бюджет;112050;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001103;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;113400;Бюджет;112050;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001323;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001102;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;113400;Бюджет;112050;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001086;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;113400;Бюджет;112050;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001094;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;113400;Бюджет;112050;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001327;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001331;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001309;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001308;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001090;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;113400;Бюджет;112050;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001319;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001310;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001320;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001091;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;113400;Бюджет;112050;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001316;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001095;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;113400;Бюджет;112050;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001307;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001088;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;113400;Бюджет;112050;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001306;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001304;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001101;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;113400;Бюджет;112050;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001317;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001100;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;113400;Бюджет;112050;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001303;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001093;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;113400;Бюджет;112050;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001087;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;113400;Бюджет;112050;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001321;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001302;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001098;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;113400;Бюджет;112050;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001092;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;113400;Бюджет;112050;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001318;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001314;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001096;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;113400;Бюджет;112050;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001326;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001305;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001315;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001312;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001328;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001322;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001325;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001104;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;113400;Бюджет;112050;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001311;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001099;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;113400;Бюджет;112050;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001324;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001330;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001329;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;72511,99;Бюджет;71648,75;1,19;1,19;84
Стул без подлокотников 970*590*500;410136112015001089;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;113 400,00;Бюджет;112 050,00;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001153;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001154;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001167;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001194;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001235;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001140;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001184;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001144;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001236;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001162;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001175;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001213;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001201;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001222;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001163;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001203;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001176;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001212;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001221;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001166;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001185;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001143;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001200;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001180;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001155;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001168;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001217;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001196;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001171;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001158;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001230;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
Стул с подлокотниками 1010*610*500;410136112015001190;12.11.2015;12.11.2015;Особо ценное движимое имущество;16 3612551;66 095,40;Бюджет;65 308,55;1,19;1,19;84
